continent,total_cases
Europe,1210853.0
Europe,1240862.0
Europe,1258495.0
Europe,1294741.0
Europe,1344923.0
Europe,1388309.0
Europe,1422020.0
Europe,1451354.0
Europe,1489024.0
Europe,1507616.0
Europe,1535382.0
Europe,1568215.0
Europe,1592460.0
Europe,1612869.0
Europe,1632641.0
Europe,1650088.0
Europe,1660871.0
Europe,1679705.0
Europe,1703396.0
Europe,1723496.0
Europe,1742363.0
Europe,1762870.0
Europe,1781203.0
Europe,1793311.0
Europe,1812384.0
Europe,1830263.0
Europe,1848223.0
Europe,1867935.0
Europe,1890296.0
Europe,1909880.0
Europe,1920992.0
Europe,1940723.0
Europe,1965719.0
Europe,1984544.0
Europe,2002206.0
Europe,2020846.0
Europe,2036869.0
Europe,2047849.0
Europe,2066696.0
Europe,2090383.0
Europe,2109999.0
Europe,2129153.0
Europe,2146798.0
Europe,2163240.0
Europe,2174093.0
Europe,2194453.0
Europe,2216411.0
Europe,2235920.0
Europe,2255421.0
Europe,2274025.0
Europe,2289330.0
Europe,2298926.0
Europe,2317014.0
Europe,2336615.0
Europe,2353577.0
Europe,2369396.0
Europe,2385304.0
Europe,2397187.0
Europe,2405401.0
Europe,2421664.0
Europe,2438872.0
Europe,2454429.0
Europe,2470212.0
Europe,2486262.0
Europe,2499259.0
North America,1.0
North America,1.0
North America,1.0
North America,2.0
North America,2.0
North America,2.0
North America,4.0
North America,4.0
North America,5.0
North America,6.0
North America,6.0
North America,10.0
North America,10.0
North America,10.0
North America,10.0
North America,10.0
North America,10.0
North America,10.0
North America,10.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,12.0
North America,12.0
North America,12.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,13.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,15.0
North America,15.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,17.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,19.0
North America,19.0
North America,19.0
North America,19.0
North America,19.0
North America,19.0
North America,19.0
North America,19.0
North America,19.0
North America,19.0
North America,19.0
North America,19.0
North America,19.0
North America,25.0
North America,25.0
North America,25.0
North America,25.0
North America,26.0
North America,26.0
North America,26.0
North America,26.0
North America,26.0
North America,27.0
North America,27.0
North America,27.0
North America,27.0
North America,27.0
North America,27.0
North America,28.0
North America,28.0
North America,27.0
North America,29.0
North America,29.0
North America,29.0
North America,29.0
North America,29.0
North America,29.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,34.0
North America,34.0
North America,34.0
North America,34.0
North America,34.0
North America,34.0
North America,34.0
North America,34.0
North America,36.0
North America,36.0
North America,37.0
North America,40.0
North America,40.0
North America,40.0
North America,40.0
North America,40.0
North America,40.0
North America,43.0
North America,43.0
North America,43.0
North America,43.0
North America,43.0
North America,43.0
North America,43.0
North America,44.0
North America,44.0
North America,44.0
North America,49.0
North America,49.0
North America,49.0
North America,49.0
North America,49.0
North America,49.0
North America,49.0
North America,50.0
North America,50.0
North America,50.0
North America,50.0
North America,50.0
North America,50.0
North America,50.0
North America,50.0
North America,50.0
North America,50.0
North America,50.0
North America,50.0
North America,50.0
North America,51.0
North America,51.0
North America,51.0
North America,51.0
North America,51.0
North America,52.0
North America,55.0
North America,55.0
North America,64.0
North America,65.0
North America,65.0
North America,69.0
North America,72.0
North America,78.0
North America,81.0
North America,83.0
North America,83.0
North America,84.0
North America,85.0
North America,89.0
North America,92.0
North America,92.0
North America,92.0
North America,108.0
North America,117.0
North America,118.0
North America,119.0
North America,122.0
North America,122.0
North America,130.0
North America,135.0
North America,151.0
North America,160.0
North America,168.0
North America,175.0
North America,182.0
North America,187.0
North America,201.0
North America,221.0
North America,235.0
North America,245.0
North America,245.0
North America,249.0
North America,257.0
North America,273.0
North America,285.0
North America,296.0
North America,298.0
North America,298.0
North America,305.0
North America,310.0
North America,313.0
North America,318.0
North America,329.0
North America,329.0
North America,333.0
North America,333.0
North America,334.0
North America,343.0
North America,347.0
North America,347.0
North America,349.0
North America,353.0
North America,353.0
North America,360.0
North America,377.0
North America,377.0
North America,382.0
North America,390.0
North America,395.0
North America,395.0
North America,409.0
North America,433.0
North America,441.0
North America,454.0
North America,464.0
North America,464.0
North America,469.0
North America,504.0
North America,528.0
North America,541.0
North America,553.0
North America,553.0
North America,565.0
North America,565.0
North America,571.0
North America,573.0
North America,576.0
North America,584.0
North America,584.0
North America,591.0
North America,591.0
North America,595.0
North America,600.0
North America,601.0
North America,620.0
North America,623.0
North America,623.0
North America,623.0
North America,630.0
North America,638.0
North America,645.0
North America,654.0
North America,654.0
North America,654.0
North America,654.0
North America,688.0
North America,700.0
North America,716.0
North America,731.0
North America,731.0
North America,731.0
North America,746.0
North America,772.0
North America,779.0
North America,787.0
North America,799.0
North America,799.0
North America,799.0
North America,810.0
North America,823.0
North America,835.0
North America,846.0
North America,859.0
North America,859.0
North America,859.0
North America,882.0
North America,922.0
North America,963.0
North America,982.0
North America,990.0
North America,990.0
North America,990.0
North America,1039.0
North America,1070.0
North America,1095.0
North America,1116.0
North America,1129.0
North America,1129.0
North America,1129.0
North America,1188.0
North America,1292.0
North America,1311.0
North America,1311.0
North America,1332.0
North America,1332.0
North America,1332.0
North America,1456.0
North America,1456.0
North America,1456.0
North America,1542.0
North America,1582.0
North America,1582.0
North America,1582.0
North America,1621.0
North America,1663.0
North America,1746.0
North America,1774.0
North America,1774.0
North America,1813.0
North America,1831.0
North America,1876.0
North America,1876.0
North America,1917.0
North America,1937.0
North America,1969.0
North America,1969.0
North America,1969.0
North America,1969.0
North America,1969.0
North America,2182.0
North America,2249.0
North America,2249.0
North America,2249.0
North America,2249.0
North America,2306.0
North America,2437.0
North America,2437.0
North America,2610.0
North America,2611.0
North America,2611.0
North America,2611.0
North America,2930.0
North America,3134.0
North America,3404.0
North America,3404.0
North America,3995.0
North America,4499.0
North America,4996.0
North America,5472.0
North America,5996.0
North America,6453.0
North America,7083.0
North America,7083.0
North America,7083.0
North America,7871.0
North America,8025.0
North America,8790.0
North America,9014.0
North America,9256.0
North America,9407.0
North America,9485.0
North America,9485.0
North America,9823.0
North America,10028.0
North America,10157.0
North America,10359.0
North America,10533.0
North America,10627.0
North America,10662.0
North America,10707.0
North America,10821.0
North America,10821.0
North America,10925.0
North America,11025.0
North America,11025.0
North America,11025.0
North America,11077.0
North America,11276.0
North America,11300.0
North America,11333.0
North America,11409.0
North America,11409.0
North America,11409.0
North America,11428.0
North America,11460.0
North America,11499.0
North America,11547.0
North America,11565.0
North America,11565.0
North America,11565.0
North America,11581.0
North America,11645.0
North America,11645.0
North America,11689.0
North America,11715.0
North America,11715.0
North America,11715.0
North America,11725.0
North America,11747.0
North America,11759.0
North America,11778.0
North America,11806.0
North America,11806.0
North America,1.0
North America,1.0
North America,1.0
North America,1.0
North America,7.0
North America,7.0
North America,7.0
North America,9.0
North America,9.0
North America,9.0
North America,9.0
North America,10.0
North America,12.0
North America,12.0
North America,12.0
North America,12.0
North America,12.0
North America,12.0
North America,12.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,15.0
North America,15.0
North America,15.0
North America,18.0
North America,18.0
North America,18.0
North America,19.0
North America,20.0
North America,20.0
North America,20.0
North America,21.0
North America,21.0
North America,21.0
North America,21.0
North America,21.0
North America,21.0
North America,21.0
North America,21.0
North America,21.0
North America,21.0
North America,21.0
North America,21.0
North America,21.0
North America,22.0
North America,22.0
North America,22.0
North America,22.0
North America,22.0
North America,22.0
North America,22.0
North America,22.0
North America,22.0
North America,22.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,24.0
North America,25.0
North America,25.0
North America,25.0
North America,25.0
North America,25.0
North America,27.0
North America,27.0
North America,27.0
North America,27.0
North America,27.0
North America,27.0
North America,27.0
North America,28.0
North America,28.0
North America,28.0
North America,28.0
North America,28.0
North America,28.0
North America,28.0
North America,28.0
North America,28.0
North America,29.0
North America,29.0
North America,30.0
North America,30.0
North America,30.0
North America,30.0
North America,32.0
North America,32.0
North America,32.0
North America,32.0
North America,32.0
North America,32.0
North America,32.0
North America,32.0
North America,33.0
North America,33.0
North America,36.0
North America,36.0
North America,41.0
North America,41.0
North America,41.0
North America,41.0
North America,41.0
North America,41.0
North America,41.0
North America,41.0
North America,41.0
North America,41.0
North America,41.0
North America,41.0
North America,41.0
North America,41.0
North America,41.0
North America,41.0
North America,41.0
North America,43.0
North America,43.0
North America,43.0
North America,43.0
North America,43.0
North America,43.0
North America,69.0
North America,69.0
North America,69.0
North America,85.0
North America,85.0
North America,94.0
North America,94.0
North America,103.0
North America,103.0
North America,103.0
North America,105.0
North America,105.0
North America,112.0
North America,112.0
North America,112.0
North America,124.0
North America,127.0
North America,127.0
North America,127.0
North America,127.0
North America,127.0
North America,127.0
North America,127.0
North America,127.0
North America,127.0
North America,127.0
North America,127.0
North America,127.0
North America,127.0
North America,132.0
North America,132.0
North America,132.0
North America,132.0
North America,139.0
North America,139.0
North America,139.0
North America,139.0
North America,139.0
North America,139.0
North America,139.0
North America,139.0
North America,147.0
North America,147.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,148.0
North America,154.0
North America,154.0
North America,154.0
North America,154.0
North America,154.0
North America,154.0
North America,154.0
North America,154.0
North America,154.0
North America,154.0
North America,154.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,155.0
North America,157.0
North America,157.0
North America,157.0
North America,159.0
North America,159.0
North America,159.0
North America,159.0
North America,159.0
North America,159.0
North America,159.0
North America,160.0
North America,160.0
North America,160.0
North America,160.0
North America,160.0
North America,160.0
North America,160.0
North America,160.0
North America,160.0
North America,160.0
North America,160.0
North America,160.0
North America,160.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,161.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,164.0
North America,178.0
North America,178.0
North America,180.0
North America,180.0
North America,180.0
North America,180.0
North America,180.0
North America,180.0
North America,188.0
North America,188.0
North America,188.0
North America,196.0
North America,196.0
North America,212.0
North America,222.0
North America,222.0
North America,230.0
North America,266.0
North America,295.0
North America,317.0
North America,317.0
North America,357.0
North America,357.0
North America,461.0
North America,539.0
North America,817.0
North America,817.0
North America,1098.0
North America,1238.0
North America,1238.0
North America,1613.0
North America,1748.0
North America,1748.0
North America,1947.0
North America,2345.0
North America,2345.0
North America,2386.0
North America,2646.0
North America,2740.0
North America,3262.0
North America,3490.0
North America,3490.0
North America,3841.0
North America,4077.0
North America,4356.0
North America,4356.0
North America,4638.0
North America,4766.0
North America,4766.0
North America,4922.0
North America,5005.0
North America,5039.0
North America,5039.0
North America,5195.0
North America,5236.0
North America,5294.0
North America,5351.0
North America,5434.0
North America,5484.0
North America,5531.0
North America,5554.0
North America,5554.0
North America,5619.0
North America,5619.0
North America,5653.0
North America,5653.0
North America,5670.0
North America,5704.0
North America,5721.0
North America,5734.0
North America,5746.0
North America,5769.0
North America,5776.0
North America,5790.0
North America,5795.0
North America,5809.0
North America,5815.0
North America,5817.0
North America,5817.0
North America,5824.0
North America,5830.0
North America,5834.0
North America,5839.0
North America,5840.0
North America,5840.0
North America,5850.0
North America,5850.0
North America,5850.0
North America,5857.0
North America,5857.0
North America,5861.0
North America,5861.0
North America,5863.0
North America,5863.0
North America,5863.0
North America,5863.0
North America,5863.0
North America,5863.0
North America,5863.0
North America,5865.0
North America,5865.0
North America,5865.0
North America,5865.0
North America,5866.0
North America,5866.0
North America,5873.0
North America,5876.0
North America,5878.0
North America,5880.0
North America,5880.0
North America,5884.0
North America,5888.0
North America,5888.0
North America,5888.0
North America,5897.0
North America,5898.0
North America,5900.0
North America,5900.0
North America,5907.0
North America,5908.0
North America,5909.0
North America,5909.0
North America,5910.0
North America,5910.0
North America,5913.0
North America,5913.0
North America,5915.0
North America,5915.0
North America,5915.0
North America,5915.0
North America,5915.0
North America,5919.0
North America,5919.0
North America,5919.0
North America,5920.0
North America,5921.0
North America,5933.0
North America,5948.0
North America,5948.0
North America,5956.0
North America,5956.0
North America,5961.0
North America,5968.0
North America,6009.0
North America,6181.0
North America,6181.0
North America,6299.0
North America,6306.0
North America,6338.0
North America,6787.0
North America,7101.0
North America,7377.0
North America,7377.0
North America,7669.0
North America,7699.0
North America,7699.0
North America,8601.0
North America,8601.0
North America,8966.0
North America,9259.0
North America,9535.0
North America,9701.0
North America,9718.0
North America,10427.0
North America,10427.0
North America,10960.0
North America,10960.0
North America,11190.0
North America,11344.0
North America,11344.0
North America,11816.0
North America,11816.0
North America,12090.0
North America,12246.0
North America,12311.0
North America,12311.0
North America,12336.0
North America,12498.0
North America,12589.0
North America,12698.0
North America,12774.0
North America,12834.0
North America,12862.0
North America,12872.0
North America,12886.0
North America,13041.0
North America,13102.0
North America,13172.0
North America,13242.0
North America,13255.0
North America,13266.0
North America,13373.0
North America,13413.0
North America,13452.0
North America,13491.0
North America,13525.0
North America,13526.0
North America,13532.0
North America,13565.0
North America,13565.0
North America,13598.0
North America,13661.0
North America,13696.0
North America,13679.0
North America,13690.0
North America,13690.0
North America,13690.0
North America,13690.0
North America,13690.0
North America,13690.0
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,
North America,1.0
North America,1.0
North America,2.0
North America,6.0
North America,6.0
North America,9.0
North America,12.0
North America,17.0
North America,19.0
North America,20.0
North America,21.0
North America,24.0
North America,25.0
North America,28.0
North America,34.0
North America,34.0
North America,36.0
North America,38.0
North America,39.0
North America,47.0
North America,50.0
North America,61.0
North America,61.0
North America,70.0
North America,77.0
North America,87.0
North America,95.0
North America,126.0
North America,137.0
North America,155.0
North America,156.0
North America,167.0
North America,180.0
North America,196.0
North America,214.0
North America,235.0
North America,257.0
North America,289.0
North America,294.0
North America,316.0
North America,384.0
North America,430.0
North America,473.0
North America,500.0
North America,530.0
North America,530.0
North America,557.0
North America,599.0
North America,644.0
North America,688.0
North America,703.0
North America,730.0
North America,763.0
North America,798.0
North America,832.0
North America,900.0
North America,967.0
North America,1052.0
North America,1114.0
North America,1199.0
North America,1342.0
North America,1518.0
North America,1643.0
North America,1763.0
North America,1763.0
North America,1912.0
North America,2133.0
North America,2265.0
North America,2512.0
North America,2743.0
North America,3054.0
North America,3424.0
North America,3760.0
North America,3954.0
North America,4145.0
North America,4348.0
North America,4607.0
North America,4739.0
North America,5087.0
North America,5336.0
North America,5586.0
North America,5760.0
North America,6154.0
North America,6485.0
North America,6792.0
North America,7055.0
North America,7502.0
North America,7866.0
North America,8221.0
North America,8561.0
North America,8982.0
North America,9491.0
North America,9845.0
North America,10272.0
North America,10706.0
North America,11251.0
North America,11868.0
North America,12509.0
North America,12755.0
North America,13145.0
North America,13769.0
North America,14540.0
North America,14819.0
North America,15619.0
North America,15828.0
North America,16397.0
North America,16930.0
North America,17409.0
North America,18096.0
North America,19011.0
North America,20072.0
North America,21293.0
North America,22501.0
North America,23248.0
North America,23972.0
North America,24787.0
North America,25411.0
North America,26658.0
North America,27619.0
North America,28598.0
North America,29355.0
North America,29742.0
North America,30872.0
North America,32074.0
North America,32939.0
North America,33809.0
North America,38042.0
North America,38677.0
North America,39039.0
North America,40229.0
North America,41135.0
North America,42192.0
North America,43283.0
North America,44492.0
North America,45053.0
North America,45309.0
North America,46451.0
North America,47605.0
North America,48826.0
North America,49789.0
North America,50979.0
North America,51306.0
North America,51542.0
North America,52365.0
North America,53509.0
North America,54339.0
North America,55270.0
North America,56189.0
North America,56605.0
North America,56987.0
North America,57966.0
North America,59089.0
North America,60284.0
North America,61428.0
North America,62313.0
North America,62562.0
North America,62944.0
North America,63847.0
North America,64881.0
North America,65983.0
North America,66941.0
North America,67856.0
North America,68188.0
North America,68533.0
North America,69651.0
North America,70714.0
North America,71856.0
North America,72921.0
North America,73679.0
North America,73912.0
North America,74074.0
North America,74893.0
North America,75644.0
North America,76358.0
North America,77040.0
North America,77481.0
North America,77683.0
North America,77828.0
North America,78721.0
North America,79622.0
North America,80306.0
North America,81009.0
North America,81658.0
North America,81909.0
North America,82172.0
North America,82684.0
North America,82924.0
North America,83664.0
North America,84344.0
North America,85152.0
North America,85444.0
North America,85681.0
North America,86623.0
North America,87442.0
North America,87933.0
North America,88878.0
North America,89702.0
North America,90092.0
North America,90263.0
North America,90968.0
North America,91746.0
North America,92409.0
North America,93090.0
North America,93748.0
North America,93963.0
North America,94182.0
North America,94870.0
North America,95704.0
North America,96480.0
North America,96935.0
North America,97544.0
North America,97715.0
North America,97826.0
North America,98380.0
North America,99094.0
North America,99765.0
North America,100431.0
North America,101028.0
North America,101360.0
North America,101599.0
North America,102219.0
North America,102415.0
North America,103172.0
North America,103902.0
North America,104632.0
North America,104787.0
North America,104894.0
North America,105571.0
North America,106320.0
North America,106790.0
North America,107339.0
North America,107939.0
North America,108104.0
North America,108104.0
North America,108483.0
North America,109147.0
North America,109849.0
North America,110502.0
North America,111050.0
North America,111262.0
North America,111360.0
North America,112129.0
North America,112811.0
North America,113543.0
North America,114123.0
North America,114719.0
North America,114885.0
North America,115032.0
North America,115730.0
North America,116381.0
North America,117066.0
North America,117757.0
North America,118417.0
North America,118629.0
North America,118722.0
North America,119349.0
North America,119989.0
North America,120685.0
North America,121132.0
North America,121798.0
North America,121971.0
North America,122062.0
North America,122774.0
North America,123460.0
North America,124053.0
North America,124805.0
North America,125352.0
North America,125550.0
North America,125674.0
North America,126473.0
North America,127127.0
North America,127786.0
North America,128541.0
North America,129099.0
North America,129282.0
North America,129405.0
North America,130082.0
North America,130828.0
North America,131435.0
North America,132062.0
North America,132595.0
North America,132765.0
North America,132867.0
North America,133601.0
North America,134256.0
North America,134894.0
North America,135080.0
North America,135171.0
North America,135309.0
North America,135441.0
North America,136287.0
North America,137166.0
North America,138012.0
North America,138236.0
North America,138316.0
North America,138475.0
North America,138656.0
North America,139419.0
North America,140202.0
North America,141074.0
North America,142064.0
North America,143127.0
North America,143243.0
North America,143243.0
North America,144982.0
North America,145986.0
North America,146937.0
North America,147560.0
North America,148598.0
North America,148888.0
North America,149146.0
North America,150277.0
North America,151324.0
North America,152395.0
North America,152956.0
North America,153890.0
North America,154212.0
North America,154430.0
North America,155459.0
North America,156497.0
North America,157595.0
North America,158336.0
North America,159118.0
North America,159504.0
North America,159632.0
North America,160299.0
North America,160966.0
North America,161665.0
North America,162295.0
North America,162937.0
North America,163137.0
North America,163247.0
North America,163993.0
North America,164746.0
North America,165532.0
North America,166283.0
North America,167071.0
North America,167279.0
North America,167383.0
North America,168103.0
North America,168880.0
North America,169610.0
North America,170275.0
North America,170931.0
North America,171170.0
North America,171289.0
North America,172072.0
North America,172764.0
North America,173142.0
North America,173814.0
North America,174335.0
North America,174542.0
North America,174653.0
North America,175411.0
North America,176250.0
North America,176876.0
North America,177716.0
North America,178337.0
North America,178560.0
North America,178770.0
North America,179563.0
North America,180393.0
North America,181143.0
North America,181974.0
North America,182679.0
North America,182881.0
North America,183014.0
North America,183985.0
North America,184934.0
North America,185832.0
